baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT5G53350	22840.824194331	0.0912171431242498	0.198787177736473	0.458868344341475	0.646328712242229	0.945516180266347
AT5G53360	1542.19755622411	0.00678522684481329	0.359733014997792	0.0188618407594725	0.984951320784003	0.998545210924725
AT5G53370	9657.81470616182	1.06396798843799	0.395612608805848	2.68941880201838	0.00715765578034269	0.203851372056273
AT5G53380	264.042247278588	-0.187890107953276	0.481844896022125	-0.389938981411663	0.696581667987591	0.958181487169288
AT5G53400	7624.72199419525	0.20715826083476	0.279798452770541	0.740383868400616	0.459067104296304	0.893615128377255
AT5G53420	20074.7678183408	0.375100110509945	0.243512630806201	1.54037229719089	0.123469630106414	0.650146665624372
AT5G53430	3521.79081670278	-0.0380958225864318	0.256456493755437	-0.148546921267515	0.881911158855175	0.98613177474293
AT5G53440	6441.74180355399	-0.0708329118148424	0.115720663946537	-0.612102535529588	0.540469920096921	0.920068244393905
AT5G53450	10150.387439639	0.113407192692926	0.162576779760593	0.697560825475367	0.485451887797312	0.902214700246489
AT5G53460	89062.9278760867	0.0139695269178502	0.134013622658691	0.104239603711244	0.916979205930046	0.991082606521873
AT5G53470	6692.19614564981	-0.0506459121019761	0.107150020703652	-0.472663577378571	0.636453215887355	0.943705559218148
AT5G53480	23125.8215750253	0.125781455869525	0.133821693982373	0.939918275777412	0.347259482121707	0.847635641069436
AT5G53486	201.898528389284	-0.0401301095572884	0.42168252842695	-0.0951666404273145	0.924182466775342	0.99156239030967
AT5G53490	8398.4158899003	-0.430663575351396	0.376773614298434	-1.14303008227714	0.253026101373202	0.790890988147942
AT5G53500	2423.60188712438	0.00966852310279131	0.227385535603086	0.0425203963706305	0.966083852500414	0.99584583000914
AT5G53520	349.499253407104	-0.286803303221038	0.279888097785595	-1.02470703645548	0.305501441927161	0.825540581039284
AT5G53530	4718.12650072942	0.2067706140182	0.183243275367532	1.12839400847578	0.259153557025374	0.796295801345827
AT5G53540	5551.75697592011	0.118569180211076	0.168126507946627	0.70523786914504	0.480662218294281	0.901013872127251
AT5G53550	37353.9117463892	0.397241813243807	0.320387739694738	1.23987832250477	0.215020402954688	0.761097717461734
AT5G53560	32041.0042487433	0.0174070375857792	0.277992539676211	0.0626169234831047	0.950071552871985	0.994519753682741
AT5G53570	12735.0708824078	-0.434926712188842	0.173482516937932	-2.50703482901651	0.0121748714447959	0.263918801302479
AT5G53580	4523.83611904908	-0.269323112726875	0.424935101396012	-0.633798224345518	0.526212512164114	0.916732752307549
AT5G53590	3169.60084181825	-0.557086152003197	0.173656804927121	-3.20797190894414	0.00133674554444253	0.0817002365891942
AT5G53592	65.7298615370208	-1.11968777133853	0.370144431961281	-3.02500233599531	0.00248631206991344	0.11512899989264
AT5G53620	8039.41154486126	0.0354291086718086	0.114603210099688	0.309145866341706	0.757210570530798	0.969838593488414
AT5G53635	6.96694504475409	-0.841862391110004	0.880504026072676	-0.956114187080977	0.339014547927284	NA
AT5G53650	1756.35970533963	0.0716745794531517	0.169133323622646	0.423775622201246	0.671729458287945	0.950856968427005
AT5G53660	29.9218659109803	-0.0607036737452376	0.442196480639203	-0.137277604872588	0.890811371557247	0.987058514358552
AT5G53680	9.07190355953069	-0.285272564408042	0.958318378056827	-0.297680364835	0.765947130994713	0.971293234021596
AT5G53700	244.264334790178	-0.976372591989209	0.329480785537665	-2.96336731866142	0.00304293214221438	0.129838810582393
AT5G53710	10.5059395695694	0.885663920575047	1.05345736121785	0.84072118453012	0.400504149771625	0.872683376549193
AT5G53730	635.579000625029	0.180620324289482	0.311865612758149	0.579160756750544	0.562480707478131	0.927371791277557
AT5G53740	124.735419659068	-0.252366095826738	0.453194517393383	-0.556860434407416	0.577622789047127	0.931448274250036
AT5G53750	3556.83701821128	0.317893954899167	0.710390586737799	0.447491789494249	0.654520014745009	0.947288343018979
AT5G53760	3755.9800351367	0.25432185240002	0.289084415607917	0.879749438810824	0.378995060515337	0.861200980138397
AT5G53770	3322.22834174096	0.0678541583358797	0.129867602265963	0.522487188120388	0.601331164542631	0.937512018541986
AT5G53800	4012.65303288994	-0.155963216004317	0.195826501442879	-0.796435696165518	0.425778837263821	0.881038621764003
AT5G53810	109.802018460065	-0.0760747220078883	0.294168511006427	-0.258609331595748	0.795936682558033	0.974763436568066
AT5G53820	295.071270107027	0.412521174170353	0.375718966086213	1.09795142488414	0.272225700797519	0.806334631457075
AT5G53830	929.980081380923	0.0238885431826735	0.179025991666307	0.133436172928455	0.893848439323249	0.987507664762342
AT5G53840	113.623931950352	-0.541963423246896	0.350541706620283	-1.54607401348099	0.122086693936596	0.64948542543942
AT5G53850	12888.4291491546	-0.0675494180476238	0.135315589990393	-0.499199080109097	0.617639142573086	0.940665602584657
AT5G53860	6987.49896565859	-0.129382729039595	0.251573831342814	-0.514293272670669	0.607046964409402	0.939008257037113
AT5G53870	633.475823012644	0.621408639329543	0.241474777622403	2.57338942579438	0.0100707821301325	0.24015875346658
AT5G53880	4832.14020274505	0.146302238298781	0.313417290387651	0.466796959790655	0.64064515119581	0.943963831267215
AT5G53890	2181.5954756509	0.0163183000433285	0.150975786848329	0.10808554394038	0.913927835234754	0.990886668497411
AT5G53895	189.833277263625	-0.549631860202038	0.364671322251649	-1.50719792499272	0.131759931986578	0.66398644926491
AT5G53900	3721.54610413497	-0.291926072919369	0.137442067677225	-2.12399360583647	0.0336706782533565	0.408862775902367
AT5G53902	12.7321115753305	1.59691067538042	0.871423567380341	1.83253097019286	0.0668723519846204	0.530060925221695
AT5G53905	12.4512639174317	0.0934673371783038	0.939566217061161	0.0994792442310849	0.92075776685043	0.991082606521873
AT5G53920	915.077357298638	0.0583946216637385	0.149154475794813	0.391504320286508	0.695424495879819	0.957972466592624
AT5G53930	2109.9243139272	0.0736362932585235	0.180803347916431	0.407272841499368	0.683807607375733	0.95397104578144
AT5G53940	2103.42754814279	0.327374473353975	0.176733744489935	1.85235974204473	0.0639741821757445	0.52299996349471
AT5G53950	9.9679012252859	-0.866762220479298	1.03616538550844	-0.836509530815855	0.402868317258091	0.87360679446224
AT5G53970	3520.33078144343	-0.691687171667475	0.439861524421727	-1.57251119560142	0.115832044797276	0.642752297082168
AT5G53980	69.2884950439199	0.136600488027557	0.35794775511517	0.381621301085142	0.702742281964005	0.95960953818795
AT5G53990	659.697465228707	-0.0709323379033296	0.269545981826367	-0.263154870359084	0.792431213383661	0.974379901454423
AT5G54020	223.249431224989	0.182950692715418	0.436552056942791	0.419081046133732	0.675156902260441	0.951871831249061
AT5G54030	86.1653636887538	0.610705473219448	0.412869431782187	1.4791733807545	0.139093982017977	0.670879707016376
AT5G54040	673.86911685534	1.07267595051563	0.441431371114309	2.42999483205705	0.015099038124551	0.289532073221111
AT5G54050	75.138118174289	0.396125406954492	0.592581824881938	0.668473770746198	0.503831219319473	0.907262030301279
AT5G54060	167.018299082042	1.06935638148149	0.662843342330136	1.61328674996163	0.106682223855516	0.625439504092418
AT5G54067	12.2874349248011	-0.709813176608222	0.635085308749761	-1.1176658739053	0.263709722956436	0.799895659718502
AT5G54070	94.8460575820565	-0.191323099022143	0.334865910141903	-0.571342418644728	0.567767553020395	0.928792416515613
AT5G54075	6.15029003339907	-0.221744983020397	0.976569126725239	-0.2270653218006	0.820372948964499	NA
AT5G54080	6080.66766210511	-0.192149812297481	0.392231632671469	-0.489888617572119	0.62421271794715	0.941644314447316
AT5G54090	1693.06928310557	-0.132074135773074	0.336393121919902	-0.392618419244975	0.694601333245307	0.957504923697364
AT5G54095	219.861971084561	-0.326885131881366	0.610523590442378	-0.535417692286892	0.592361058732635	0.934808763158866
AT5G54100	3999.35897210531	0.301011403030852	0.42129457139392	0.714491530320241	0.474923291591263	0.899813029994696
AT5G54110	7484.15628252945	0.0546614635766269	0.248910505238032	0.21960287905227	0.826180448985756	0.977894472651634
AT5G54130	1778.61732366583	-0.313595873312473	0.174370172645352	-1.79844906129839	0.0721058739914236	0.538188023116076
AT5G54140	1485.73952222719	0.165473146086466	0.221240203270867	0.747934343035633	0.45449976133497	0.891231013481948
AT5G54145	391.021439231414	-0.20735669409058	0.31685623663313	-0.654418850308656	0.51284199311942	0.913540964957818
AT5G54148	104.823147497817	0.00296656259127853	0.36913545276285	0.00803651496781151	0.993587857806576	0.998989114920919
AT5G54160	48073.0524389436	0.423105158942364	0.265437383541697	1.59399235065132	0.110937748198457	0.634201110618637
AT5G54165	1814.10060509274	-0.0252204236840789	0.351884981684904	-0.0716723503325373	0.942862660794421	0.994244182604554
AT5G54170	27482.9104951194	-0.175944071183775	0.289074311066265	-0.608646512153905	0.542758767606906	0.920933559447745
AT5G08135	693.699003425214	-0.431404206121039	0.297754609443172	-1.44885819543752	0.147377187787612	0.682443886533039
AT5G54180	623.804954238873	0.132178692862913	0.185819100539702	0.711329957356408	0.476879791772542	0.900477128178671
AT5G54190	386.167990707945	-0.199165858575613	0.336033929996268	-0.592695679801814	0.553384833204436	0.923755888600964
AT5G54200	2967.65676448777	-0.022584704637906	0.193801177900423	-0.116535435349677	0.907228204054687	0.989528545782805
AT5G54230	1192.166231855	0.0380602859445155	0.33046483670424	0.115171969048491	0.90830881626166	0.989613166415242
AT5G54240	611.587701717763	0.793822310915864	0.166817600338016	4.75862444554635	1.94916706126563e-06	0.00113986403757786
AT5G54250	3992.9824341423	0.462890068792143	0.280993365064042	1.64733451512866	0.0994893072428063	0.609143151132092
AT5G54260	1439.57549385969	-0.240638352833268	0.131704290069857	-1.82711096734686	0.067683086586277	0.531609737775181
AT5G54270	47733.8542224797	-0.504951245896882	0.401489822083262	-1.25769376487996	0.208502528070924	0.755205313878511
AT5G54280	6958.9738055525	-0.173609119560357	0.266958387381283	-0.650322776007786	0.515483748027695	0.914338213002085
AT5G54290	6698.07933424546	0.0798107186741394	0.252624532786824	0.315926239600361	0.752058494840996	0.968626345517753
AT5G54300	829.686853645977	0.0175343989371376	0.311329214571804	0.0563210842941743	0.955086022654089	0.995000632462584
AT5G54310	16125.1436764142	0.0605709669692202	0.111955585011201	0.541026755951125	0.588489140948446	0.933969996613172
AT5G54370	4814.6210932191	-0.257432956072758	0.524395796691425	-0.490913462115795	0.623487655170535	0.941644314447316
AT5G54380	5936.03760987819	0.359373980589152	0.190177993156477	1.8896717471062	0.0588018749589996	0.505887794000695
AT5G54390	16738.6493633008	0.251716099211537	0.306350599790044	0.821660213441887	0.41127030915765	0.876575338329929
AT5G54400	129.33078195432	-0.0454211844841061	0.426654477535756	-0.10645894248303	0.915218229384312	0.991062470494969
AT5G54410	10.2789055671019	-2.05815031871493	0.910147144370414	-2.26133799512016	0.0237383351403883	0.34718572005087
AT5G54420	18.8746141614139	-0.997198772371237	0.552507941797713	-1.80485871230487	0.0710967940643489	0.537004924244755
AT5G54430	11581.8786804966	0.131591998753206	0.13126923976292	1.00245875569073	0.316122076898703	0.832180332538063
AT5G54440	10678.4996865373	0.0685192244413382	0.130081578745844	0.526740412454654	0.598373867637124	0.93597312997999
AT5G54450	421.905429227255	-0.53451475347321	0.167581794032647	-3.18957531490014	0.0014248200700806	0.084474758578903
AT5G54470	907.168273183752	-0.792337863095755	0.20235645998447	-3.91555507126664	9.01964524421951e-05	0.0165774636985009
AT5G54490	4486.19800562083	-0.178727069743227	0.336192940504194	-0.531620531576859	0.59498884167262	0.934944922313446
AT5G54500	61232.5951662582	-0.154014037026765	0.29027099202311	-0.530587076418931	0.595704953243249	0.934944922313446
AT5G54510	3054.42789342234	0.439978882060839	0.130070690887494	3.38261355466625	0.00071799587654849	0.0575537442351065
AT5G54520	676.72058326321	-0.170698172943177	0.191569034456609	-0.891053052636442	0.372900709395173	0.859545655598602
AT5G54530	169.162640626507	0.174481387989028	0.410039798211133	0.425523055933185	0.670455417865701	0.950856968427005
AT5G54540	11938.8137912726	0.0915670147001119	0.202227713444176	0.452791623564436	0.650698795870833	0.946446604485465
AT5G54550	100.292586205544	-0.057037054418758	0.36762239637918	-0.155151195848057	0.876702122350577	0.985284045029746
AT5G54560	13.7132385950728	0.381800008331298	0.716766042531617	0.532670335473457	0.594261804292039	0.934944922313446
AT5G54569	53.3534344870349	-0.311822967665645	0.555959350842684	-0.560873681129755	0.574883652993165	0.931262101821557
AT5G54570	20.3747263775939	0.200216179658292	0.563399626045598	0.355371516775001	0.722311284405778	0.964449550426407
AT5G54580	3413.69891314179	0.109647969121391	0.114184287860045	0.960271953141099	0.336918361862596	0.843697143797787
AT5G54585	209.034018561618	-1.05372371838909	0.762400360708392	-1.38211335237303	0.16693689928775	0.710227075987615
AT5G54590	1377.77395215414	0.104919707092635	0.233224500144615	0.449865717484989	0.652807268435532	0.947098860799699
AT5G54600	19596.510994826	-0.106713715270003	0.233285995846229	-0.45743729658056	0.647356761880792	0.945691592294996
AT5G54610	1026.57042564475	1.35746438071854	0.500778846973928	2.7107063106226	0.00671400654562415	0.196316025483471
AT5G08225	6.28682934411937	-0.931868047616468	0.962470102991566	-0.96820466913208	0.332942163507878	NA
AT5G54620	6.11366179081411	-0.885389616910443	0.863565068935843	-1.0252726155326	0.305234573248315	NA
AT5G54630	253.01115027987	-0.172246556681017	0.619522849122368	-0.278030999058431	0.780988562713163	0.973577671002974
AT5G54640	3960.98493561438	0.131999793402749	0.160917792711317	0.820293338472236	0.412048903024406	0.876735410160832
AT5G54650	4763.45277480317	0.108532179658204	0.235255097108447	0.461338270635529	0.644555931721017	0.945085332082442
AT5G54660	2884.46704383075	0.180251371648499	0.164361406289475	1.09667698590409	0.272782620335587	0.806417009366239
AT5G54670	3725.91458083759	-0.064383507730663	0.285507032165581	-0.225505856168627	0.821585770128516	0.977511606213411
AT5G54680	15777.6211945384	0.196259499480878	0.0946937381044623	2.07257104228342	0.038212218319034	0.428320178650867
AT5G08235	155.485677962946	-0.0592998916677297	0.316942700747431	-0.187099723476469	0.851582444964128	0.982852762557238
AT5G54690	1437.31211582253	-0.00522628701499823	0.250220020760437	-0.0208867659714645	0.983335983547359	0.998545210924725
AT5G54700	1401.89445140326	0.108509749100745	0.207650349028881	0.522559916745687	0.601280540416264	0.937512018541986
AT5G54710	24601.233853988	0.22890633428602	0.281188020579819	0.814068585902087	0.415605660976467	0.878135005537937
AT5G54720	5625.59228752866	0.357092373416513	0.26025149661099	1.37210497563545	0.17003076076586	0.713480349847739
AT5G54730	5938.16941971506	0.104031401481992	0.218916216623491	0.475211033182221	0.634636563808332	0.943705559218148
AT5G54750	4492.01034997614	0.0769772981287881	0.21003191023745	0.366502871119736	0.713989870589681	0.963202549093463
AT5G54760	16922.0651571241	0.332476773747572	0.126499557733354	2.62828408023681	0.00858168161137193	0.222678216702886
AT5G54770	261038.970577146	-0.283801863138924	0.29263218480987	-0.96982450280825	0.332133977079015	0.840713868948299
AT5G54780	2962.16080296274	0.170187888693133	0.169580211270566	1.00358342178026	0.315579448652112	0.832180332538063
AT5G54790	120.689570354848	1.51894496615192	0.681633846096439	2.22838841535023	0.0258546249386708	0.361360865995078
AT5G54800	6471.82785446463	0.568247320237385	0.298675507101473	1.90255748036389	0.0570983117917745	0.501432307410972
AT5G54810	146351.350674635	0.0275447304049762	0.404493673608137	0.0680968138741791	0.945708566631418	0.994396506131243
AT5G54820	28.5232696438805	-1.46609923365032	0.511128424193616	-2.86835786126221	0.0041260854748267	0.15325810460831
AT5G54830	3461.30397625897	0.141522137046281	0.191008109498143	0.740922138950636	0.458740651122156	0.893566361655521
AT5G54840	4579.10718999238	0.136434262819113	0.351125509773331	0.388562662129527	0.697599691717615	0.958505776023173
AT5G54850	1378.23778732713	0.126892959313497	0.260960868812883	0.486252823615801	0.626787923148149	0.942271475996278
AT5G54855	2733.90645299545	0.172426701945221	0.175076316804692	0.984865943562046	0.324689923836879	0.836939977515968
AT5G54860	6379.20390923284	0.2540185019993	0.405495639628072	0.626439540095402	0.531026681577107	0.917521772059009
AT5G54865	6.50903519859185	0.995021098477749	1.12216647076207	0.886696514646371	0.375242315336852	NA
AT5G54870	7147.36319232839	0.138813531017464	0.196759275635535	0.705499298922983	0.480499568085245	0.900969067646742
AT5G54880	631.768018744932	-0.102975698061113	0.183428654798939	-0.561393737385186	0.574529152368155	0.931262101821557
AT5G54890	1290.86082202361	0.0915218068386334	0.12586790876371	0.727125823711317	0.467148880649551	0.897445365352241
AT5G54900	10585.7504602386	0.195084564532729	0.184109689704511	1.05961052265001	0.289321824443466	0.813522004672148
AT5G54910	7246.07649743185	-0.371901916021312	0.103334917321288	-3.59899563150565	0.000319448554964198	0.0347634402095816
AT5G54920	2960.37308519607	-0.150160926182746	0.163896984914624	-0.916190900405924	0.359566777348689	0.852465011091754
AT5G54930	2561.48127433839	-0.223818992354623	0.207548194069497	-1.07839527757914	0.280857393583004	0.810305860169737
AT5G54940	168181.952854713	0.144210461121408	0.141077079669197	1.02221042184569	0.30668131920665	0.825603408548537
AT5G54950	1013.20928383415	0.109729523934153	0.224038360210816	0.489780070836527	0.624289534536779	0.941644314447316
AT5G54960	27604.475527271	-0.060315758264328	0.213525581505641	-0.282475560253816	0.77757888394515	0.972720222800945
AT5G54970	1179.6230897488	0.132702573640429	0.295306759065821	0.449371948208101	0.653163363755979	0.947274631541263
AT5G54980	476.481083501312	0.118616278397595	0.400992035290355	0.295807068366597	0.767377424674401	0.971456615636184
AT5G54990	34.5854178307298	-0.0751478028074823	0.467325233635083	-0.160804076901532	0.872247714124313	0.984858340235752
AT5G55000	3635.77704203328	-0.0517789506112403	0.143330164320514	-0.361256479797598	0.71790772404656	0.963662439156197
AT5G55010	323.350883584173	-0.510007914762524	0.215386104789101	-2.36787751587739	0.0178904575978391	0.307837516887866
AT5G55020	624.187497108139	-0.0740905208060148	0.343350343682965	-0.215786942314602	0.829153827067087	0.978718584533871
AT5G55040	8340.08009248287	0.142078249017443	0.154144862351877	0.921719004121667	0.356675165165725	0.851428896769028
AT5G55050	3945.0456318875	0.100037219279846	0.25327875691152	0.394968849735759	0.692865877183779	0.957497578893509
AT5G55060	6048.72785531455	0.0757102549360934	0.129702753411162	0.583721262231725	0.559407859786536	0.925607303363998
AT5G55070	16524.0150099604	0.394154180368125	0.233337632361532	1.68920107905022	0.091180902293641	0.588310705370739
AT5G55080	348.523152640736	-0.103424530281444	0.24765747770698	-0.417611175075489	0.676231424914709	0.951871831249061
AT5G55090	574.533334248536	-0.024416488714242	0.371448830989246	-0.0657331149736446	0.947590307480923	0.994515271165213
AT5G55100	11484.0609604337	0.0723045274952109	0.139794315525607	0.517220798452041	0.605002034840129	0.938640074836974
AT5G55110	222.049953720879	-0.477749806482575	0.353129110167539	-1.35290405895994	0.176086282531696	0.720872239051749
AT5G55120	24622.0931144676	0.0392830250144332	0.413195926579715	0.0950711817021134	0.924258288040825	0.991581471380023
AT5G55125	2014.95287041504	0.0539726567543199	0.234953750179618	0.229716089711523	0.818312391441652	0.977511606213411
AT5G55130	5304.07527542653	0.336002012426809	0.179984806100983	1.86683542742097	0.0619245734866315	0.517199713382469
AT5G55131	134.151078049246	0.168107930130684	0.374511723294092	0.448872277353716	0.653523795605085	0.947288343018979
AT5G55132	31.6858293884008	-0.031588283487514	0.745311957562826	-0.0423826334288368	0.966193672425087	0.995896861302424
AT5G55135	24.7369198079335	0.361829805167992	0.751300257963552	0.48160479293426	0.630086720729542	0.942876499627324
AT5G55140	2080.02861424679	-0.0379568332669303	0.156462657405617	-0.242593561277246	0.808320269599165	0.975969633384454
AT5G55150	789.777484571836	0.102327937562457	0.293040099311033	0.349194317784632	0.726943431791454	0.964449550426407
AT5G55160	9066.6935061349	-0.123117686486814	0.131133181672518	-0.938875156665372	0.347794845750853	0.847635641069436
AT5G55170	762.488181689578	0.407652662360397	0.290723842346288	1.40219893583696	0.1608558493498	0.700212172074237
AT5G55180	6461.32283310616	0.510118208580555	0.447346567245061	1.14031993521727	0.254153035435955	0.792008205740893
AT5G55190	16513.6152379567	0.0949645094665545	0.173339232524293	0.547853524465359	0.583792483012027	0.932954767530584
AT5G55200	2935.33157103877	0.0674901875558495	0.354489783801748	0.190386833809558	0.849006014084516	0.982121348215267
AT5G55210	2212.52141391344	-0.0512409704633244	0.313323899127769	-0.163539936168192	0.870093331871904	0.984858340235752
AT5G55220	11490.7865701508	-0.132990269839438	0.298162748197915	-0.446032479386597	0.655573784701802	0.947409271534333
AT5G55230	10394.4726361837	-0.061893683896311	0.134759604424419	-0.459289593203166	0.646026219988032	0.945415021845366
AT5G55240	479.419033770841	-0.0486153249943043	0.321264286746087	-0.151325021174009	0.879719332513144	0.985633464464675
AT5G55250	211.610216536741	0.0972356785398199	0.227378353310803	0.427638238750497	0.668914521631009	0.950777917297336
AT5G55260	2456.92776736137	-0.00312954175520249	0.203059724439985	-0.0154119275195187	0.987703547772837	0.998844520819952
AT5G55270	51.5125776529428	0.236830799868686	0.449444355280596	0.526941315618101	0.598234341629815	0.93597312997999
AT5G55280	7484.79605749345	0.0239506087086225	0.15690101475475	0.152647889155206	0.878675957433475	0.985397353354065
AT5G55290	4112.5489071339	0.300054845356844	0.197466366212734	1.51952381112634	0.12863069916019	0.658272975356175
AT5G55300	12739.2092498563	-0.0443385891650907	0.166532665268025	-0.26624559868618	0.790050067256414	0.973711167219715
AT5G55310	13331.5642202993	0.133407471359948	0.142654678526029	0.935177680384358	0.349696738975476	0.847635641069436
AT5G55330	5.66676911342222	-0.508808660116541	1.19813161878451	-0.424668418844269	0.671078409039151	NA
AT5G55340	20.7173846420625	0.0193811795997548	0.557194036872278	0.0347835373625821	0.972252347969543	0.997094188463758
AT5G55350	26.4394527641712	0.236091367497514	0.555042516537174	0.425357266269351	0.670576253216368	0.950856968427005
AT5G55360	48.8956220649012	0.0991675644276277	0.428121013368224	0.231634424219057	0.816821967907474	0.977511606213411
AT5G55370	40.8365436630869	-0.317666399566061	0.473245965370635	-0.671250095745184	0.502061220152675	0.907234995934407
AT5G55380	663.69886790637	0.2610876422723	0.186909612249768	1.39686578517646	0.162453935170989	0.702608375605566
AT5G55390	11909.0697328539	-0.0046957462767015	0.214297768258149	-0.0219122500195376	0.98251795301935	0.998545210924725
AT5G55400	2003.66057022748	0.136839436841228	0.29949470471376	0.45690102258072	0.64774218896991	0.945842432925034
AT5G55410	5.7889209738462	1.987419482747	0.983417962386977	2.02093063047485	0.0432869465760357	NA
AT5G55440	5.81190484578305	0.77026619754576	0.94637186289394	0.813914939514727	0.415693681598499	NA
AT5G55450	11.7209353150232	-1.33709532496008	1.16151520687961	-1.15116471746604	0.249664477372366	0.787806626960374
AT5G55460	313.214478287001	0.881027527640758	0.603615855340886	1.45958314355942	0.144404674737437	0.679277707606561
AT5G55470	331.041434317424	-0.0237492500860417	0.216350249230135	-0.10977223354515	0.912590012359082	0.990886668497411
AT5G55480	4759.61491910943	-0.0358976021894494	0.205356369889581	-0.174806372983469	0.861231780529584	0.984465865340479
AT5G55490	637.540588279873	-0.125828717011933	0.134425319119385	-0.936049234148984	0.349247839073325	0.847635641069436
AT5G55500	4713.59616021755	0.166248390217975	0.111232359381937	1.49460454800865	0.13501767850356	0.668084821158333
AT5G55507	54.816769578219	0.0972316328441875	0.401046691669218	0.242444670069449	0.808435624881321	0.97602628636181
AT5G55508	12.1232718015664	0.123619998624345	0.628784759595067	0.196601455009748	0.84413943190153	0.980709166124554
AT5G55510	1233.56813301105	-0.0653804669017962	0.167481338624705	-0.390374637787567	0.696259539248473	0.958120598527975
AT5G55520	684.539796188106	-0.394952446989295	0.273146202540495	-1.44593790181191	0.148194619958369	0.684096375126206
AT5G55530	5889.3632157046	-0.015803683882289	0.234976335740241	-0.0672564913079566	0.946377513326832	0.994515271165213
AT5G55540	3633.02720087469	-0.0189978846255597	0.256817915611088	-0.0739741407072596	0.941030961597162	0.994067120142229
AT5G55550	3561.70209326961	0.0625672824785556	0.191402415166259	0.326888678098484	0.74375208466146	0.966086870009321
AT5G55560	1061.94340213006	0.31768233904489	0.21143048296041	1.50253801910094	0.132958216830872	0.665075403824875
AT5G55570	180.920896440702	-1.08317342015557	0.433559686497564	-2.49832596039036	0.012478139737833	0.266025092890886
AT5G55580	1990.59251349095	0.208383569046096	0.246118305770224	0.84668049535756	0.397173233213852	0.871241642269874
AT5G55590	688.824831217945	0.049909666611303	0.271213287845657	0.184023677481856	0.853994880175794	0.982917412731096
AT5G55600	8775.66512259273	0.0254889764693878	0.172619013394739	0.147660306753698	0.882610858782197	0.98613177474293
AT5G55610	4800.79667896479	0.0420421557603531	0.274626305445248	0.153088596855974	0.878328408269093	0.985397353354065
AT5G55620	710.676305679733	0.780288240615518	0.35833293563902	2.17755099520511	0.0294394813140732	0.385060001984578
AT5G55630	3087.07363522669	0.125616967992567	0.127449473079467	0.985621713117972	0.324318778972831	0.836695703311657
AT5G55640	1374.15315966166	0.0481188032370001	0.131276464602388	0.366545544799237	0.713958033849488	0.963202549093463
AT5G55650	59.3279967423964	-0.325522186065347	0.548664731686951	-0.593298907812938	0.552981129584204	0.923755888600964
AT5G55660	20103.5126560483	-0.357887053811483	0.151024768368248	-2.36972423582095	0.0178013569283057	0.307166378358015
AT5G55670	6894.86942529509	-0.0928422527982366	0.106828082004135	-0.869080966881377	0.384802846338829	0.864698749543187
AT5G55680	146.515072186062	0.0209573244291503	0.287873996709214	0.072800338581187	0.941965001524602	0.994217386713696
AT5G55690	28.8660153707256	-0.10333390124023	0.418507696260491	-0.246910396543608	0.80497757011822	0.975726801475137
AT5G55700	3569.12259216124	-0.23299539118139	0.248952120031277	-0.935904426731201	0.349322397796103	0.847635641069436
AT5G55710	2170.32138642909	0.162137117395284	0.230216309351452	0.704281629099366	0.481257404585794	0.901247290349746
AT5G55720	401.072947930686	-0.601875746579079	0.30390753568393	-1.9804568031674	0.0476522226163527	0.470216746947427
AT5G55730	2206.35973036301	-0.0454541036819192	0.256626772730796	-0.177121440597318	0.859413001020618	0.984049302654927
AT5G55740	990.811027817055	0.269645658056165	0.397052890796573	0.679117730424271	0.497063269025221	0.906637483184799
AT5G55760	1096.87145474934	0.0462206730910657	0.153510045754649	0.301092171941236	0.763344210111562	0.970640857698909
AT5G55770	91.0136827337632	1.18825358430738	0.46862013321945	2.5356434776799	0.0112240939053637	0.255130000246389
AT5G55780	171.851003706356	-0.212286016624265	0.302367066720104	-0.702080484250535	0.482628972237404	0.901794191936941
AT5G55790	1735.11428459002	0.471737104124077	0.110921595357046	4.25288784033082	2.11031287353796e-05	0.00662200738402503
AT5G55800	14.2441875670999	-0.81624298041281	0.734928293489788	-1.11064302142581	0.266722036938747	0.801466728890301
AT5G55810	710.899497941416	0.102422378335785	0.17859846183466	0.573478501906718	0.566320751093853	0.928792416515613
AT5G55820	1537.28223429228	-0.337036779255967	0.248738692060976	-1.35498332190854	0.175422870808812	0.720146913130147
AT5G55830	178.855177176039	-0.250903405806364	0.333343090110259	-0.752688185986914	0.451637310845917	0.890365574443762
AT5G55840	1050.91684298339	0.326826900564835	0.273814282314635	1.19360793674482	0.2326313678992	0.775141135299538
AT5G55850	13790.4101935164	0.210031428228451	0.262598730417978	0.799818901995999	0.423815729891241	0.880320189680544
AT5G55855	43.7083866964443	-0.673540125107852	0.360442614168036	-1.86864732035777	0.061671897630281	0.516226284295628
AT5G55856	18.3563045549386	-1.51646296390948	0.677133978756453	-2.23953163108789	0.0251213455855427	0.358512114953743
AT5G55860	5026.68754259061	0.162666807790166	0.268805634883494	0.605146569418715	0.545081613765604	0.922073784009389
AT5G55870	5.60971356923987	-0.000776656062930564	1.02757530107134	-0.000755814257233345	0.999396947530735	NA
AT5G55893	175.621011605131	-0.24244359980105	0.302167196498835	-0.802349171618252	0.422351006223621	0.880258578454763
AT5G55900	405.023797541564	-0.0138593584417514	0.22192123540999	-0.0624517001094864	0.950203124540914	0.994519753682741
